Date,Period,dump_date,runtype,value
20170403,28,20170403121600,DANF,28923
20170403,29,20170403124600,DANF,28707
20170403,30,20170403131600,DANF,28259
20170403,31,20170403134500,DANF,28100
20170403,32,20170403141500,DANF,28772
20170403,33,20170403144600,DANF,29802
20170403,34,20170403151600,DANF,31073
20170403,35,20170403154600,DANF,32286
20170403,36,20170403161600,DANF,33300
20170403,37,20170403164500,DANF,34000
20170403,38,20170403171500,DANF,34686
20170403,39,20170403174500,DANF,35449
20170403,40,20170403181600,DANF,36694
20170403,41,20170403184500,DANF,37200
20170403,42,20170403191600,DANF,36356
20170403,43,20170403194600,DANF,34476
20170403,44,20170403201600,DANF,32643
20170403,45,20170403204500,DANF,30714
20170403,46,20170403211500,DANF,28773
20170403,47,20170403214500,DANF,26634
20170403,48,20170403221600,DANF,24600
20170404,1,20170403224500,DANF,23700
20170404,2,20170403231500,DANF,23403
20170404,3,20170403234500,DANF,23400
20170404,4,20170404001500,DANF,23800
20170404,5,20170404004500,DANF,23779
20170404,6,20170404011500,DANF,23612
20170404,7,20170404014500,DANF,23362
20170404,8,20170404021500,DANF,23197
20170404,9,20170404024500,DANF,22981
20170404,10,20170404031500,DANF,22900
20170404,11,20170404034500,DANF,23622
20170404,12,20170404041500,DANF,24757
20170404,13,20170404044500,DANF,27223
20170404,14,20170404051500,DANF,29479
20170404,15,20170404054500,DANF,32594
20170404,16,20170404061500,DANF,34359
20170404,17,20170404064500,DANF,35700
20170404,18,20170404071500,DANF,35686
20170404,19,20170404071500,DANF,35500
20170404,20,20170404081500,DANF,34947
20170404,21,20170404084500,DANF,34506
20170404,22,20170404091500,DANF,34300
20170404,23,20170404095500,DANF,34089
20170404,24,20170404101500,DANF,33798
20170404,25,20170404104500,DANF,34006
20170404,26,20170404111500,DANF,33397
20170404,27,20170404115100,DANF,32961
20170404,28,20170404121600,DANF,32552
20170404,29,20170404124500,DANF,32373
20170404,30,20170404131500,DANF,32000
20170404,31,20170404134600,DANF,32036
20170404,32,20170404141600,DANF,32237
20170404,33,20170404144500,DANF,32803
20170404,34,20170404151500,DANF,33729
20170404,35,20170404154500,DANF,34351
20170404,36,20170404161500,DANF,34800
20170404,37,20170404164600,DANF,35100
20170404,38,20170404171500,DANF,35369
20170404,39,20170404174500,DANF,35529
20170404,40,20170404181500,DANF,36171
20170404,41,20170404184500,DANF,37400
20170404,42,20170404191500,DANF,36776
20170404,43,20170404194500,DANF,35364
20170404,44,20170404201500,DANF,33495
20170404,45,20170404204500,DANF,31557
20170404,46,20170404211500,DANF,29410
20170404,47,20170404214500,DANF,27142
20170404,48,20170404221600,DANF,25400
20170405,1,20170404224600,DANF,24000
20170405,2,20170404231500,DANF,23400
20170405,3,20170404234500,DANF,23492
20170405,4,20170405001500,DANF,24000
20170405,5,20170405004500,DANF,23892
20170405,6,20170405011500,DANF,23640
20170405,7,20170405014500,DANF,23305
20170405,8,20170405021500,DANF,23057
20170405,9,20170405024500,DANF,22762
20170405,10,20170405031500,DANF,22600
20170405,11,20170405034600,DANF,23329
20170405,12,20170405041500,DANF,24468
20170405,13,20170405044500,DANF,27135
20170405,14,20170405051500,DANF,29572
20170405,15,20170405054500,DANF,32493
20170405,16,20170405061500,DANF,34300
20170405,17,20170405064500,DANF,35400
20170405,18,20170405071500,DANF,34941
20170405,19,20170405071500,DANF,34600
20170405,20,20170405081500,DANF,34082
20170405,21,20170405084500,DANF,33637
20170405,22,20170405104700,DANF,33391
20170405,23,20170405105000,DANF,33398
20170405,24,20170405105300,DANF,33467
20170405,25,20170405105300,DANF,33500
20170405,26,20170405111500,DANF,33137
20170405,27,20170405114500,DANF,32664
20170405,28,20170405121500,DANF,30665
20170405,29,20170405124500,DANF,30599
20170405,30,20170405131500,DANF,30627
20170405,31,20170405134500,DANF,30500
20170405,32,20170405141600,DANF,31095
20170405,33,20170405144500,DANF,31999
20170405,34,20170405151500,DANF,33187
20170405,35,20170405154500,DANF,34437
20170405,36,20170405161500,DANF,35300
20170405,37,20170405164500,DANF,36000
20170405,38,20170405171500,DANF,36385
20170405,39,20170405174500,DANF,36696
20170405,40,20170405181500,DANF,37346
20170405,41,20170405184500,DANF,37800
20170405,42,20170405191500,DANF,37137
20170405,43,20170405194500,DANF,35877
20170405,44,20170405201500,DANF,34061
20170405,45,20170405204500,DANF,32105
20170405,46,20170405211500,DANF,29985
20170405,47,20170405214500,DANF,27848
20170405,48,20170405221500,DANF,26100
20170406,1,20170405224500,DANF,24500
20170406,2,20170405231500,DANF,24000
20170406,3,20170405234500,DANF,24038
20170406,4,20170406001500,DANF,24500
20170406,5,20170406004500,DANF,24430
20170406,6,20170406011500,DANF,24212
20170406,7,20170406014500,DANF,23909
20170406,8,20170406021500,DANF,23693
20170406,9,20170406024500,DANF,23428
20170406,10,20170406031600,DANF,23300
20170406,11,20170406034600,DANF,23993
20170406,12,20170406041600,DANF,25103
20170406,13,20170406044500,DANF,27625
20170406,14,20170406051500,DANF,29893
20170406,15,20170406054500,DANF,32990
20170406,16,20170406061500,DANF,34712
20170406,17,20170406064500,DANF,36000
20170406,18,20170406071500,DANF,35635
20170406,19,20170406071500,DANF,35100
20170406,20,20170406081500,DANF,34238
20170406,21,20170406084600,DANF,33500
20170406,22,20170406091500,DANF,33000
20170406,23,20170406094500,DANF,32902
20170406,24,20170406102600,DANF,32726
20170406,25,20170406104500,DANF,32578
20170406,26,20170406111500,DANF,32106
20170406,27,20170406114500,DANF,31214
20170406,28,20170406121500,DANF,30762
20170406,29,20170406124500,DANF,30742
20170406,30,20170406131500,DANF,30700
20170406,31,20170406134500,DANF,30851
20170406,32,20170406141500,DANF,31297
20170406,33,20170406144500,DANF,32264
20170406,34,20170406151500,DANF,33475
20170406,35,20170406154500,DANF,34673
20170406,36,20170406161500,DANF,35200
20170406,37,20170406164500,DANF,35800
20170406,38,20170406171500,DANF,36240
20170406,39,20170406174500,DANF,36471
20170406,40,20170406181500,DANF,36623
20170406,41,20170406184500,DANF,38000
20170406,42,20170406191500,DANF,37270
20170406,43,20170406194500,DANF,35889
20170406,44,20170406201500,DANF,34061
20170406,45,20170406204500,DANF,32206
20170406,46,20170406211500,DANF,30038
20170406,47,20170406214500,DANF,28029
20170406,48,20170406221600,DANF,26400
20170407,1,20170406224500,DANF,25300
20170407,2,20170406231500,DANF,24600
20170407,3,20170406234500,DANF,24457
20170407,4,20170407001500,DANF,24900
20170407,5,20170407004500,DANF,24856
20170407,6,20170407011500,DANF,24523
20170407,7,20170407014500,DANF,24261
20170407,8,20170407021500,DANF,24086
20170407,9,20170407024500,DANF,23370
20170407,10,20170407031500,DANF,23200
20170407,11,20170407034500,DANF,23937
20170407,12,20170407041500,DANF,25093
20170407,13,20170407044500,DANF,27133
20170407,14,20170407051500,DANF,29423
20170407,15,20170407054500,DANF,32224
20170407,16,20170407061500,DANF,33986
20170407,17,20170407064500,DANF,35283
20170407,18,20170407071500,DANF,35800
20170407,19,20170407071500,DANF,34900
20170407,20,20170407081600,DANF,34331
20170407,21,20170407084500,DANF,33505
20170407,22,20170407091500,DANF,32900
20170407,23,20170407094500,DANF,32629
20170407,24,20170407101500,DANF,32424
20170407,25,20170407104500,DANF,32292
20170407,26,20170407111500,DANF,31760
20170407,27,20170407114600,DANF,31331
20170407,28,20170407121600,DANF,30755
20170407,29,20170407124500,DANF,30523
20170407,30,20170407131500,DANF,30096
20170407,31,20170407134500,DANF,29797
20170407,32,20170407141500,DANF,29500
20170407,33,20170407144600,DANF,30005
20170407,34,20170407151600,DANF,31017
20170407,35,20170407154500,DANF,31987
20170407,36,20170407161500,DANF,32700
20170407,37,20170407164500,DANF,33400
20170407,38,20170407171500,DANF,34011
20170407,39,20170407174500,DANF,34295
20170407,40,20170407181500,DANF,34924
20170407,41,20170407184500,DANF,36000
20170407,42,20170407191500,DANF,35357
20170407,43,20170407194500,DANF,34182
20170407,44,20170407201500,DANF,32521
20170407,45,20170407204600,DANF,30830
20170407,46,20170407211500,DANF,29085
20170407,47,20170407214500,DANF,27341
20170407,48,20170407221500,DANF,26000
20170408,1,20170407224500,DANF,24000
20170408,2,20170407231500,DANF,23140
20170408,3,20170407234500,DANF,23000
20170408,4,20170408001500,DANF,24000
20170408,5,20170408004500,DANF,23835
20170408,6,20170408011500,DANF,23417
20170408,7,20170408014500,DANF,23031
20170408,8,20170408021500,DANF,22730
20170408,9,20170408024500,DANF,22462
20170408,10,20170408031500,DANF,22300
20170408,11,20170408034600,DANF,22314
20170408,12,20170408041500,DANF,22773
20170408,13,20170408044500,DANF,23549
20170408,14,20170408051500,DANF,24363
20170408,15,20170408054500,DANF,25931
20170408,16,20170408061500,DANF,27201
20170408,17,20170408064500,DANF,28675
20170408,18,20170408071500,DANF,29400
20170408,19,20170408071500,DANF,29000
20170408,20,20170408081600,DANF,28625
20170408,21,20170408084500,DANF,28130
20170408,22,20170408091500,DANF,27300
20170408,23,20170408094500,DANF,26689
20170408,24,20170408101500,DANF,26242
20170408,25,20170408104500,DANF,25743
20170408,26,20170408111500,DANF,23636
20170408,27,20170408114500,DANF,23125
20170408,28,20170408121600,DANF,22503
20170408,29,20170408124500,DANF,22221
20170408,30,20170408131500,DANF,22000
20170408,31,20170408134500,DANF,22092
20170408,32,20170408141600,DANF,22250
20170408,33,20170408144500,DANF,22813
20170408,34,20170408151500,DANF,23812
20170408,35,20170408154500,DANF,25271
20170408,36,20170408161500,DANF,26300
20170408,37,20170408164500,DANF,29000
20170408,38,20170408171500,DANF,29793
20170408,39,20170408174500,DANF,30153
20170408,40,20170408181500,DANF,30870
20170408,41,20170408184500,DANF,32200
20170408,42,20170408191500,DANF,32139
20170408,43,20170408194600,DANF,31234
20170408,44,20170408201500,DANF,30104
20170408,45,20170408204500,DANF,28739
20170408,46,20170408211500,DANF,27352
20170408,47,20170408214500,DANF,25667
20170408,48,20170408221600,DANF,24300
20170409,1,20170408224500,DANF,23900
20170409,2,20170408231500,DANF,22132
20170409,3,20170408234500,DANF,21737
20170409,4,20170409001600,DANF,22100
20170409,5,20170409004500,DANF,21946
20170409,6,20170409011500,DANF,21570
20170409,7,20170409014500,DANF,21264
20170409,8,20170409021500,DANF,20952
20170409,9,20170409024500,DANF,20690
20170409,10,20170409031500,DANF,20500
20170409,11,20170409034600,DANF,20508
20170409,12,20170409041500,DANF,20690
20170409,13,20170409044500,DANF,21364
20170409,14,20170409051500,DANF,21628
20170409,15,20170409054500,DANF,22645
20170409,16,20170409061500,DANF,23443
20170409,17,20170409064500,DANF,24354
20170409,18,20170409071500,DANF,24900
20170409,19,20170409071500,DANF,25289
20170409,20,20170409081500,DANF,25300
20170409,21,20170409084500,DANF,24518
20170409,22,20170409091500,DANF,23600
20170409,23,20170409094500,DANF,23350
20170409,24,20170409101500,DANF,23207
20170409,25,20170409104500,DANF,23206
20170409,26,20170409111500,DANF,22905
20170409,27,20170409114500,DANF,22170
20170409,28,20170409121500,DANF,21511
20170409,29,20170409124500,DANF,21147
20170409,30,20170409131600,DANF,20900
20170409,31,20170409134600,DANF,21077
20170409,32,20170409141500,DANF,21562
20170409,33,20170409144500,DANF,22200
20170409,34,20170409151500,DANF,23141
20170409,35,20170409154500,DANF,24299
20170409,36,20170409161500,DANF,25100
20170409,37,20170409164500,DANF,28000
20170409,38,20170409171500,DANF,28668
20170409,39,20170409174500,DANF,29331
20170409,40,20170409181600,DANF,30170
20170409,41,20170409184500,DANF,31500
20170409,42,20170409191500,DANF,30808
20170409,43,20170409194500,DANF,29822
20170409,44,20170409201500,DANF,28462
20170409,45,20170409204500,DANF,26916
20170409,46,20170409211500,DANF,25226
20170409,47,20170409214500,DANF,23469
20170409,48,20170409221600,DANF,22100
20170410,1,20170409224500,DANF,20500
20170410,2,20170409231500,DANF,20300
20170410,3,20170409234500,DANF,20494
20170410,4,20170410001500,DANF,21000
20170410,5,20170410004500,DANF,20903
20170410,6,20170410011500,DANF,20650
20170410,7,20170410014500,DANF,20269
20170410,8,20170410021500,DANF,20033
20170410,9,20170410024500,DANF,19900
20170410,10,20170410031500,DANF,20092
20170410,11,20170410034500,DANF,20894
20170410,12,20170410041500,DANF,22166
20170410,13,20170410044500,DANF,24971
20170410,14,20170410051500,DANF,27323
20170410,15,20170410054500,DANF,30282
20170410,16,20170410061500,DANF,31955
20170410,17,20170410064500,DANF,32800
20170410,18,20170410071500,DANF,32570
20170410,19,20170410071500,DANF,32400
20170410,20,20170410081500,DANF,31746
20170410,21,20170410084600,DANF,31103
20170410,22,20170410091500,DANF,30600
20170410,23,20170410094500,DANF,29921
20170410,24,20170410101500,DANF,29553
20170410,25,20170410104500,DANF,29513
20170410,26,20170410111600,DANF,29737
20170410,27,20170410114500,DANF,29500
20170410,28,20170410121500,DANF,29507
20170410,29,20170410124500,DANF,29516
20170410,30,20170410131500,DANF,29567
20170410,31,20170410134600,DANF,29705
20170410,32,20170410141500,DANF,30149
20170410,33,20170410144600,DANF,30954
20170410,34,20170410151600,DANF,32018
20170410,35,20170410154600,DANF,32967
20170410,36,20170410161500,DANF,33300
20170410,37,20170410164500,DANF,34400
20170410,38,20170410171500,DANF,34771
20170410,39,20170410174500,DANF,35037
20170410,40,20170410181500,DANF,35718
20170410,41,20170410184500,DANF,37200
20170410,42,20170410191500,DANF,36328
20170410,43,20170410194500,DANF,34768
20170410,44,20170410201500,DANF,32647
20170410,45,20170410204500,DANF,30653
20170410,46,20170410211500,DANF,28608
20170410,47,20170410214500,DANF,26647
20170410,48,20170410221600,DANF,25200
20170411,1,20170410224500,DANF,23800
20170411,2,20170410231500,DANF,23320
20170411,3,20170410234500,DANF,23100
20170411,4,20170411001500,DANF,23400
20170411,5,20170411004500,DANF,23215
20170411,6,20170411011500,DANF,22774
20170411,7,20170411014500,DANF,22465
20170411,8,20170411021500,DANF,22312
20170411,9,20170411024500,DANF,22200
20170411,10,20170411031500,DANF,22325
20170411,11,20170411034500,DANF,22991
20170411,12,20170411041500,DANF,24221
20170411,13,20170411044500,DANF,26972
20170411,14,20170411051500,DANF,29173
20170411,15,20170411054500,DANF,31943
20170411,16,20170411061500,DANF,33214
20170411,17,20170411064500,DANF,33600
20170411,18,20170411071500,DANF,32581
20170411,19,20170411071500,DANF,31900
20170411,20,20170411081500,DANF,31117
20170411,21,20170411084500,DANF,30699
20170411,22,20170411091500,DANF,30400
20170411,23,20170411094500,DANF,30266
20170411,24,20170411101500,DANF,30190
20170411,25,20170411104500,DANF,30248
20170411,26,20170411111500,DANF,29597
20170411,27,20170411114500,DANF,29208
20170411,28,20170411121600,DANF,28630
20170411,29,20170411124600,DANF,28305
20170411,30,20170411131500,DANF,27998
20170411,31,20170411134600,DANF,27800
20170411,32,20170411141500,DANF,28189
20170411,33,20170411144500,DANF,29010
20170411,34,20170411151500,DANF,30124
20170411,35,20170411154500,DANF,31140
20170411,36,20170411161500,DANF,31900
20170411,37,20170411164500,DANF,32400
20170411,38,20170411171500,DANF,33131
20170411,39,20170411174500,DANF,33484
20170411,40,20170411181500,DANF,34232
20170411,41,20170411184500,DANF,35300
20170411,42,20170411191600,DANF,34891
20170411,43,20170411194500,DANF,33493
20170411,44,20170411201500,DANF,31456
20170411,45,20170411204500,DANF,29733
20170411,46,20170411211600,DANF,27597
20170411,47,20170411214500,DANF,25556
20170411,48,20170411221600,DANF,24000
20170412,1,20170411224600,DANF,22800
20170412,2,20170411231500,DANF,22115
20170412,3,20170411234500,DANF,22100
20170412,4,20170412001600,DANF,22200
20170412,5,20170412004500,DANF,22016
20170412,6,20170412011500,DANF,21723
20170412,7,20170412014500,DANF,21408
20170412,8,20170412021500,DANF,21196
20170412,9,20170412024500,DANF,21200
20170412,10,20170412031500,DANF,21403
20170412,11,20170412034600,DANF,22178
20170412,12,20170412041500,DANF,23412
20170412,13,20170412044500,DANF,25749
20170412,14,20170412051500,DANF,28145
20170412,15,20170412054500,DANF,30668
20170412,16,20170412061500,DANF,32058
20170412,17,20170412064500,DANF,33175
20170412,18,20170412071500,DANF,33300
20170412,19,20170412071500,DANF,33500
20170412,20,20170412081500,DANF,32965
20170412,21,20170412084500,DANF,32354
20170412,22,20170412091500,DANF,32000
20170412,23,20170412094500,DANF,31462
20170412,24,20170412101500,DANF,31396
20170412,25,20170412104500,DANF,30983
20170412,26,20170412111500,DANF,30856
20170412,27,20170412114600,DANF,30144
20170412,28,20170412121600,DANF,29598
20170412,29,20170412124600,DANF,29245
20170412,30,20170412131500,DANF,29021
20170412,31,20170412134600,DANF,29000
20170412,32,20170412141500,DANF,29101
20170412,33,20170412144500,DANF,29633
20170412,34,20170412151500,DANF,30563
20170412,35,20170412154600,DANF,31441
20170412,36,20170412161500,DANF,32000
20170412,37,20170412164500,DANF,32700
20170412,38,20170412171500,DANF,33253
20170412,39,20170412174500,DANF,33469
20170412,40,20170412181500,DANF,33669
20170412,41,20170412184600,DANF,34600
20170412,42,20170412191500,DANF,34094
20170412,43,20170412194600,DANF,33011
20170412,44,20170412201600,DANF,31574
20170412,45,20170412204500,DANF,29842
20170412,46,20170412211500,DANF,27830
20170412,47,20170412214600,DANF,25588
20170412,48,20170412221600,DANF,23900
20170413,1,20170412224600,DANF,22500
20170413,2,20170412231500,DANF,21900
20170413,3,20170412234500,DANF,22076
20170413,4,20170413001500,DANF,22400
20170413,5,20170413004500,DANF,22194
20170413,6,20170413011500,DANF,22001
20170413,7,20170413014600,DANF,21654
20170413,8,20170413021500,DANF,21533
20170413,9,20170413024500,DANF,21400
20170413,10,20170413031500,DANF,21466
20170413,11,20170413034600,DANF,22105
20170413,12,20170413041500,DANF,23321
20170413,13,20170413044500,DANF,26168
20170413,14,20170413051500,DANF,28458
20170413,15,20170413054500,DANF,31158
20170413,16,20170413061500,DANF,32819
20170413,17,20170413064500,DANF,34077
20170413,18,20170413071500,DANF,34200
20170413,19,20170413071500,DANF,34200
20170413,20,20170413081500,DANF,34167
20170413,21,20170413084500,DANF,34083
20170413,22,20170413091500,DANF,33250
20170413,23,20170413094500,DANF,32800
20170413,24,20170413101500,DANF,32535
20170413,25,20170413104500,DANF,32202
20170413,26,20170413111500,DANF,31616
20170413,27,20170413114600,DANF,31187
20170413,28,20170413121500,DANF,30811
20170413,29,20170413124500,DANF,30427
20170413,30,20170413131500,DANF,30400
20170413,31,20170413134600,DANF,30423
20170413,32,20170413141500,DANF,30704
20170413,33,20170413144600,DANF,31282
20170413,34,20170413151500,DANF,32081
20170413,35,20170413154500,DANF,32744
20170413,36,20170413161500,DANF,33000
20170413,37,20170413164500,DANF,33400
20170413,38,20170413171500,DANF,33756
20170413,39,20170413174500,DANF,33876
20170413,40,20170413181500,DANF,34160
20170413,41,20170413184600,DANF,34763
20170413,42,20170413191500,DANF,34800
20170413,43,20170413194500,DANF,33331
20170413,44,20170413201500,DANF,31126
20170413,45,20170413204500,DANF,29061
20170413,46,20170413211600,DANF,26861
20170413,47,20170413214500,DANF,24606
20170413,48,20170413221600,DANF,22857
20170414,1,20170413224500,DANF,23500
20170414,2,20170413231500,DANF,22813
20170414,3,20170413234500,DANF,22800
20170414,4,20170414001500,DANF,23100
20170414,5,20170414004500,DANF,22958
20170414,6,20170414011500,DANF,22642
20170414,7,20170414014500,DANF,22382
20170414,8,20170414021500,DANF,22078
20170414,9,20170414024500,DANF,21885
20170414,10,20170414031500,DANF,21700
20170414,11,20170414034600,DANF,21952
20170414,12,20170414041500,DANF,22286
20170414,13,20170414044500,DANF,23101
20170414,14,20170414051500,DANF,24296
20170414,15,20170414054600,DANF,26018
20170414,16,20170414061500,DANF,27457
20170414,17,20170414064500,DANF,28730
20170414,18,20170414071500,DANF,29500
20170414,19,20170414071500,DANF,30018
20170414,20,20170414081500,DANF,30200
20170414,21,20170414084500,DANF,30161
20170414,22,20170414091500,DANF,29200
20170414,23,20170414094500,DANF,28977
20170414,24,20170414101500,DANF,28720
20170414,25,20170414104500,DANF,28544
20170414,26,20170414111500,DANF,28024
20170414,27,20170414114500,DANF,27997
20170414,28,20170414121500,DANF,27485
20170414,29,20170414124600,DANF,27002
20170414,30,20170414131500,DANF,26536
20170414,31,20170414134600,DANF,26300
20170414,32,20170414141500,DANF,26507
20170414,33,20170414144500,DANF,28114
20170414,34,20170414151500,DANF,28588
20170414,35,20170414154500,DANF,29274
20170414,36,20170414161500,DANF,29600
20170414,37,20170414164500,DANF,29900
20170414,38,20170414171500,DANF,30218
20170414,39,20170414174500,DANF,30279
20170414,40,20170414181500,DANF,30560
20170414,41,20170414184500,DANF,31140
20170414,42,20170414191500,DANF,32400
20170414,43,20170414194500,DANF,31700
20170414,44,20170414201600,DANF,29927
20170414,45,20170414204500,DANF,28395
20170414,46,20170414211600,DANF,26516
20170414,47,20170414214500,DANF,24661
20170414,48,20170414221600,DANF,22900
20170415,1,20170414224500,DANF,21800
20170415,2,20170414231500,DANF,21700
20170415,3,20170414234500,DANF,21755
20170415,4,20170415001500,DANF,22100
20170415,5,20170415004500,DANF,21737
20170415,6,20170415011500,DANF,21395
20170415,7,20170415014500,DANF,20867
20170415,8,20170415021500,DANF,20592
20170415,9,20170415024600,DANF,20313
20170415,10,20170415031500,DANF,20100
20170415,11,20170415034500,DANF,20441
20170415,12,20170415041600,DANF,20572
20170415,13,20170415044500,DANF,21036
20170415,14,20170415051500,DANF,22019
20170415,15,20170415054500,DANF,23482
20170415,16,20170415061500,DANF,24869
20170415,17,20170415064500,DANF,26452
20170415,18,20170415071500,DANF,27200
20170415,19,20170415071500,DANF,27726
20170415,20,20170415081500,DANF,27900
20170415,21,20170415084500,DANF,27861
20170415,22,20170415091500,DANF,26700
20170415,23,20170415094500,DANF,26562
20170415,24,20170415101500,DANF,26374
20170415,25,20170415104600,DANF,26128
20170415,26,20170415111500,DANF,25759
20170415,27,20170415114600,DANF,24053
20170415,28,20170415121500,DANF,23619
20170415,29,20170415124600,DANF,22811
20170415,30,20170415131500,DANF,22371
20170415,31,20170415134600,DANF,22112
20170415,32,20170415141500,DANF,21900
20170415,33,20170415144500,DANF,22965
20170415,34,20170415151600,DANF,24365
20170415,35,20170415154500,DANF,25970
20170415,36,20170415161500,DANF,27300
20170415,37,20170415164500,DANF,28500
20170415,38,20170415171500,DANF,28709
20170415,39,20170415174500,DANF,28817
20170415,40,20170415181500,DANF,28805
20170415,41,20170415184500,DANF,29377
20170415,42,20170415191500,DANF,30500
20170415,43,20170415194500,DANF,30129
20170415,44,20170415201500,DANF,29210
20170415,45,20170415204600,DANF,27785
20170415,46,20170415211500,DANF,26614
20170415,47,20170415214600,DANF,25112
20170415,48,20170415221600,DANF,23800
20170416,1,20170415224500,DANF,22300
20170416,2,20170415231600,DANF,21600
20170416,3,20170415234500,DANF,21693
20170416,4,20170416001500,DANF,22000
20170416,5,20170416004500,DANF,21760
20170416,6,20170416011500,DANF,21340
20170416,7,20170416014500,DANF,20939
20170416,8,20170416021500,DANF,20701
20170416,9,20170416024500,DANF,20554
20170416,10,20170416031500,DANF,20436
20170416,11,20170416034600,DANF,20299
20170416,12,20170416041500,DANF,20000
20170416,13,20170416044500,DANF,20307
20170416,14,20170416051500,DANF,20740
20170416,15,20170416054500,DANF,21777
