Date,Period,dump_date,runtype,value
20180707,9,20180707024500,DANF,20001
20180707,10,20180707031500,DANF,19600
20180707,11,20180707034500,DANF,19668
20180707,12,20180707041600,DANF,20002
20180707,13,20180707044500,DANF,21122
20180707,14,20180707051500,DANF,22001
20180707,15,20180707054500,DANF,23192
20180707,16,20180707061600,DANF,24057
20180707,17,20180707064500,DANF,25104
20180707,18,20180707071600,DANF,25700
20180707,19,20180707071600,DANF,25600
20180707,20,20180707081600,DANF,25282
20180707,21,20180707084500,DANF,24947
20180707,22,20180707091500,DANF,24700
20180707,23,20180707094500,DANF,23993
20180707,24,20180707101500,DANF,24208
20180707,25,20180707104600,DANF,23673
20180707,26,20180707111600,DANF,23327
20180707,27,20180707114600,DANF,23140
20180707,28,20180707121600,DANF,22604
20180707,29,20180707124600,DANF,22439
20180707,30,20180707131600,DANF,22374
20180707,31,20180707134500,DANF,22300
20180707,32,20180707141500,DANF,22559
20180707,33,20180707144500,DANF,23345
20180707,34,20180707151600,DANF,24176
20180707,35,20180707154600,DANF,25569
20180707,36,20180707161600,DANF,26190
20180707,37,20180707164500,DANF,26786
20180707,38,20180707171500,DANF,27179
20180707,39,20180707174600,DANF,27435
20180707,40,20180707181500,DANF,27500
20180707,41,20180707184600,DANF,27521
20180707,42,20180707191500,DANF,27400
20180707,43,20180707194500,DANF,27300
20180707,44,20180707201500,DANF,27298
20180707,45,20180707204500,DANF,27252
20180707,46,20180707211600,DANF,26626
20180707,47,20180707214600,DANF,25704
20180707,48,20180707221600,DANF,24800
20180708,1,20180707224600,DANF,23400
20180708,2,20180707231500,DANF,22607
20180708,3,20180707234600,DANF,21970
20180708,4,20180708001600,DANF,21500
20180708,5,20180708004500,DANF,21006
20180708,6,20180708011500,DANF,20565
20180708,7,20180708014500,DANF,20141
20180708,8,20180708021500,DANF,19873
20180708,9,20180708024600,DANF,19573
20180708,10,20180708031600,DANF,19037
20180708,11,20180708034600,DANF,18971
20180708,12,20180708041600,DANF,18900
20180708,13,20180708044500,DANF,19493
20180708,14,20180708051500,DANF,19832
20180708,15,20180708054600,DANF,20263
20180708,16,20180708061600,DANF,20693
20180708,17,20180708064600,DANF,21472
20180708,18,20180708071500,DANF,22000
20180708,19,20180708071500,DANF,22937
20180708,20,20180708081600,DANF,23586
20180708,21,20180708084500,DANF,23900
20180708,22,20180708091600,DANF,24123
20180708,23,20180708094500,DANF,24274
20180708,24,20180708101500,DANF,24343
20180708,25,20180708104600,DANF,24400
20180708,26,20180708111500,DANF,23489
20180708,27,20180708114500,DANF,23493
20180708,28,20180708121600,DANF,23353
20180708,29,20180708124500,DANF,23300
20180708,30,20180708131600,DANF,23397
20180708,31,20180708134600,DANF,23666
20180708,32,20180708141600,DANF,24041
20180708,33,20180708144500,DANF,24792
20180708,34,20180708151600,DANF,25543
20180708,35,20180708154600,DANF,26395
20180708,36,20180708161600,DANF,26840
20180708,37,20180708164600,DANF,27632
20180708,38,20180708171600,DANF,27915
20180708,39,20180708174600,DANF,28225
20180708,40,20180708181600,DANF,28400
20180708,41,20180708184500,DANF,28513
20180708,42,20180708191500,DANF,28400
20180708,43,20180708194600,DANF,28380
20180708,44,20180708201600,DANF,28167
20180708,45,20180708204500,DANF,28400
20180708,46,20180708211600,DANF,27115
20180708,47,20180708214500,DANF,25520
20180708,48,20180708221600,DANF,24200
20180709,1,20180708224500,DANF,22100
20180709,2,20180708231500,DANF,21388
20180709,3,20180708234500,DANF,20924
20180709,4,20180709001500,DANF,20700
20180709,5,20180709004500,DANF,20445
20180709,6,20180709011500,DANF,20126
20180709,7,20180709014500,DANF,19990
20180709,8,20180709021500,DANF,20064
20180709,9,20180709024500,DANF,20149
20180709,10,20180709031500,DANF,19900
20180709,11,20180709034600,DANF,20568
20180709,12,20180709041600,DANF,21394
20180709,13,20180709044500,DANF,23896
20180709,14,20180709051500,DANF,26316
20180709,15,20180709054600,DANF,28866
20180709,16,20180709061600,DANF,30124
20180709,17,20180709064600,DANF,30900
20180709,18,20180709071500,DANF,30878
20180709,19,20180709071500,DANF,31100
20180709,20,20180709081600,DANF,31065
20180709,21,20180709084600,DANF,30680
20180709,22,20180709091600,DANF,30695
20180709,23,20180709094500,DANF,30651
20180709,24,20180709101600,DANF,30671
20180709,25,20180709104600,DANF,30700
20180709,26,20180709111600,DANF,30707
20180709,27,20180709114600,DANF,30706
20180709,28,20180709121600,DANF,30617
20180709,29,20180709124500,DANF,30506
20180709,30,20180709131600,DANF,30523
20180709,31,20180709134600,DANF,30500
20180709,32,20180709141600,DANF,31018
20180709,33,20180709144600,DANF,31636
20180709,34,20180709151500,DANF,32251
20180709,35,20180709154600,DANF,32863
20180709,36,20180709161600,DANF,32944
20180709,37,20180709164500,DANF,32992
20180709,38,20180709171500,DANF,33208
20180709,39,20180709174500,DANF,33300
20180709,40,20180709181600,DANF,32691
20180709,41,20180709184600,DANF,32314
20180709,42,20180709191600,DANF,31800
20180709,43,20180709194600,DANF,31600
20180709,44,20180709201500,DANF,31187
20180709,45,20180709204600,DANF,30581
20180709,46,20180709211600,DANF,28921
20180709,47,20180709214600,DANF,26873
20180709,48,20180709221600,DANF,25300
20180710,1,20180709224500,DANF,23500
20180710,2,20180709231500,DANF,22635
20180710,3,20180709234500,DANF,21522
20180710,4,20180710001500,DANF,21300
20180710,5,20180710004500,DANF,20963
20180710,6,20180710011500,DANF,20756
20180710,7,20180710014500,DANF,20642
20180710,8,20180710021500,DANF,20906
20180710,9,20180710024500,DANF,20841
20180710,10,20180710031500,DANF,20500
20180710,11,20180710034600,DANF,21022
20180710,12,20180710041500,DANF,21874
20180710,13,20180710044600,DANF,24265
20180710,14,20180710051500,DANF,26736
20180710,15,20180710054500,DANF,29472
20180710,16,20180710061500,DANF,30943
20180710,17,20180710064500,DANF,31761
20180710,18,20180710071600,DANF,31800
20180710,19,20180710071600,DANF,32000
20180710,20,20180710081600,DANF,31630
20180710,21,20180710084600,DANF,31170
20180710,22,20180710091500,DANF,31000
20180710,23,20180710094500,DANF,30960
20180710,24,20180710101500,DANF,30869
20180710,25,20180710104500,DANF,30763
20180710,26,20180710111600,DANF,30484
20180710,27,20180710114600,DANF,30148
20180710,28,20180710121600,DANF,29082
20180710,29,20180710124600,DANF,29036
20180710,30,20180710131600,DANF,29000
20180710,31,20180710134600,DANF,29249
20180710,32,20180710141600,DANF,29997
20180710,33,20180710144600,DANF,30725
20180710,34,20180710151600,DANF,31549
20180710,35,20180710154500,DANF,32091
20180710,36,20180710161500,DANF,32345
20180710,37,20180710164500,DANF,32441
20180710,38,20180710171500,DANF,32578
20180710,39,20180710174500,DANF,32600
20180710,40,20180710181500,DANF,32262
20180710,41,20180710192900,DANF,31664
20180710,42,20180710192900,DANF,31000
20180710,43,20180710194600,DANF,31000
20180710,44,20180710201600,DANF,30641
20180710,45,20180710204500,DANF,30058
20180710,46,20180710211600,DANF,28587
20180710,47,20180710214500,DANF,26549
20180710,48,20180710221600,DANF,24700
20180711,1,20180710224500,DANF,23700
20180711,2,20180710231600,DANF,22970
20180711,3,20180710234600,DANF,22358
20180711,4,20180711001500,DANF,22300
20180711,5,20180711004500,DANF,22012
20180711,6,20180711011500,DANF,21583
20180711,7,20180711014500,DANF,21483
20180711,8,20180711021600,DANF,21420
20180711,9,20180711024500,DANF,21513
20180711,10,20180711031500,DANF,21200
20180711,11,20180711034600,DANF,21650
20180711,12,20180711041600,DANF,22645
20180711,13,20180711044500,DANF,25435
20180711,14,20180711051500,DANF,27786
20180711,15,20180711054500,DANF,30280
20180711,16,20180711061600,DANF,31370
20180711,17,20180711064500,DANF,31800
20180711,18,20180711071500,DANF,31747
20180711,19,20180711071500,DANF,31800
20180711,20,20180711081600,DANF,31412
20180711,21,20180711084600,DANF,30845
20180711,22,20180711091500,DANF,30800
20180711,23,20180711094600,DANF,30692
20180711,24,20180711102800,DANF,30554
20180711,25,20180711104500,DANF,30524
20180711,26,20180711111500,DANF,29765
20180711,27,20180711114600,DANF,29265
20180711,28,20180711121500,DANF,29000
20180711,29,20180711124600,DANF,29037
20180711,30,20180711132100,DANF,29221
20180711,31,20180711134600,DANF,29206
20180711,32,20180711141600,DANF,30016
20180711,33,20180711144500,DANF,30678
20180711,34,20180711151500,DANF,31611
20180711,35,20180711154600,DANF,32685
20180711,36,20180711161600,DANF,33104
20180711,37,20180711164500,DANF,33200
20180711,38,20180711171500,DANF,33168
20180711,39,20180711174500,DANF,32623
20180711,40,20180711181600,DANF,32317
20180711,41,20180711184500,DANF,31925
20180711,42,20180711191500,DANF,30700
20180711,43,20180711194500,DANF,30800
20180711,44,20180711201600,DANF,29953
20180711,45,20180711204600,DANF,30412
20180711,46,20180711211600,DANF,29017
20180711,47,20180711214600,DANF,27040
20180711,48,20180711221600,DANF,25100
20180712,1,20180711224500,DANF,24000
20180712,2,20180711231500,DANF,23124
20180712,3,20180711234600,DANF,22640
20180712,4,20180712001500,DANF,22300
20180712,5,20180712004500,DANF,21879
20180712,6,20180712011500,DANF,21621
20180712,7,20180712014500,DANF,21520
20180712,8,20180712021500,DANF,21415
20180712,9,20180712024500,DANF,21468
20180712,10,20180712031500,DANF,21200
20180712,11,20180712034600,DANF,21639
20180712,12,20180712041500,DANF,22337
20180712,13,20180712044500,DANF,24774
20180712,14,20180712051500,DANF,27178
20180712,15,20180712054600,DANF,29940
20180712,16,20180712061500,DANF,31528
20180712,17,20180712064600,DANF,32321
20180712,18,20180712071500,DANF,32500
20180712,19,20180712071500,DANF,32700
20180712,20,20180712081600,DANF,32331
20180712,21,20180712084500,DANF,31868
20180712,22,20180712091500,DANF,31400
20180712,23,20180712094500,DANF,31239
20180712,24,20180712101600,DANF,30930
20180712,25,20180712104600,DANF,30500
20180712,26,20180712111600,DANF,29825
20180712,27,20180712114600,DANF,29239
20180712,28,20180712121600,DANF,29282
20180712,29,20180712124500,DANF,29200
20180712,30,20180712131600,DANF,29512
20180712,31,20180712134500,DANF,29926
20180712,32,20180712141500,DANF,30766
20180712,33,20180712144500,DANF,31758
20180712,34,20180712151700,DANF,32704
20180712,35,20180712154500,DANF,33319
20180712,36,20180712161500,DANF,33504
20180712,37,20180712164600,DANF,33609
20180712,38,20180712171500,DANF,33700
20180712,39,20180712174600,DANF,33440
20180712,40,20180712181500,DANF,33081
20180712,41,20180712184500,DANF,32598
20180712,42,20180712191500,DANF,32000
20180712,43,20180712194600,DANF,31800
20180712,44,20180712201500,DANF,31290
20180712,45,20180712204500,DANF,30523
20180712,46,20180712211600,DANF,28942
20180712,47,20180712214500,DANF,26784
20180712,48,20180712221600,DANF,25300
20180713,1,20180712224500,DANF,24100
20180713,2,20180712231600,DANF,23195
20180713,3,20180712234600,DANF,22587
20180713,4,20180713001500,DANF,22300
20180713,5,20180713004500,DANF,21903
20180713,6,20180713011500,DANF,21688
20180713,7,20180713014500,DANF,21484
20180713,8,20180713021500,DANF,21515
20180713,9,20180713024500,DANF,21571
20180713,10,20180713031500,DANF,21400
20180713,11,20180713034700,DANF,21658
20180713,12,20180713041500,DANF,22404
20180713,13,20180713044500,DANF,24667
20180713,14,20180713051500,DANF,26906
20180713,15,20180713054500,DANF,29712
20180713,16,20180713061500,DANF,31288
20180713,17,20180713064600,DANF,32100
20180713,18,20180713071600,DANF,31911
20180713,19,20180713071600,DANF,32000
20180713,20,20180713081600,DANF,31532
20180713,21,20180713084600,DANF,31037
20180713,22,20180713091500,DANF,30700
20180713,23,20180713094500,DANF,30574
20180713,24,20180713101700,DANF,30283
20180713,25,20180713104600,DANF,30138
20180713,26,20180713111600,DANF,29872
20180713,27,20180713114600,DANF,29271
20180713,28,20180713121600,DANF,28992
20180713,29,20180713124500,DANF,28800
20180713,30,20180713131500,DANF,28936
20180713,31,20180713134600,DANF,29157
20180713,32,20180713141600,DANF,29554
20180713,33,20180713144600,DANF,30232
20180713,34,20180713151600,DANF,30949
20180713,35,20180713154600,DANF,31504
20180713,36,20180713161600,DANF,31800
20180713,37,20180713164500,DANF,31673
20180713,38,20180713171500,DANF,31422
20180713,39,20180713174500,DANF,31055
20180713,40,20180713181500,DANF,30692
20180713,41,20180713184500,DANF,30091
20180713,42,20180713191500,DANF,29500
20180713,43,20180713194600,DANF,29500
20180713,44,20180713201600,DANF,29339
20180713,45,20180713204500,DANF,29082
20180713,46,20180713211500,DANF,27932
20180713,47,20180713214600,DANF,26417
20180713,48,20180713221600,DANF,25000
20180714,1,20180713224500,DANF,23700
20180714,2,20180713231500,DANF,22748
20180714,3,20180713234600,DANF,22161
20180714,4,20180714001500,DANF,21700
20180714,5,20180714004500,DANF,21201
20180714,6,20180714011500,DANF,20739
20180714,7,20180714014500,DANF,20483
20180714,8,20180714021600,DANF,20329
20180714,9,20180714024500,DANF,20011
20180714,10,20180714031500,DANF,19500
20180714,11,20180714034500,DANF,19589
20180714,12,20180714041500,DANF,19823
20180714,13,20180714044500,DANF,20807
20180714,14,20180714051500,DANF,21696
20180714,15,20180714054500,DANF,22839
20180714,16,20180714061600,DANF,23774
20180714,17,20180714064600,DANF,24816
20180714,18,20180714071500,DANF,25200
20180714,19,20180714071500,DANF,25800
20180714,20,20180714081500,DANF,25673
20180714,21,20180714084500,DANF,25348
20180714,22,20180714091500,DANF,25000
20180714,23,20180714094500,DANF,24452
20180714,24,20180714101500,DANF,24108
20180714,25,20180714104600,DANF,23792
20180714,26,20180714111500,DANF,23949
20180714,27,20180714114600,DANF,23523
20180714,28,20180714121600,DANF,23261
20180714,29,20180714124500,DANF,22994
20180714,30,20180714131600,DANF,22852
20180714,31,20180714134500,DANF,22600
20180714,32,20180714141500,DANF,23062
20180714,33,20180714144500,DANF,23587
20180714,34,20180714151500,DANF,23913
20180714,35,20180714154600,DANF,25680
20180714,36,20180714161500,DANF,26585
20180714,37,20180714164500,DANF,26878
20180714,38,20180714171500,DANF,27239
20180714,39,20180714174500,DANF,27600
20180714,40,20180714181600,DANF,27420
20180714,41,20180714184500,DANF,27057
20180714,42,20180714191500,DANF,26500
20180714,43,20180714194500,DANF,26525
20180714,44,20180714201500,DANF,26800
20180714,45,20180714204600,DANF,26974
20180714,46,20180714211600,DANF,26185
20180714,47,20180714214500,DANF,24965
20180714,48,20180714221600,DANF,23800
20180715,1,20180714224500,DANF,22700
20180715,2,20180714231500,DANF,21871
20180715,3,20180714234500,DANF,21228
20180715,4,20180715001500,DANF,20800
20180715,5,20180715004500,DANF,20286
20180715,6,20180715011500,DANF,19821
20180715,7,20180715014500,DANF,19505
20180715,8,20180715021500,DANF,19322
20180715,9,20180715024500,DANF,19105
20180715,10,20180715031500,DANF,18738
20180715,11,20180715034600,DANF,18601
20180715,12,20180715041500,DANF,18600
20180715,13,20180715044500,DANF,19110
20180715,14,20180715051500,DANF,19582
20180715,15,20180715054500,DANF,20326
20180715,16,20180715061500,DANF,20968
20180715,17,20180715064600,DANF,21875
20180715,18,20180715071500,DANF,22400
20180715,19,20180715071500,DANF,22979
20180715,20,20180715081600,DANF,23158
20180715,21,20180715084600,DANF,23300
20180715,22,20180715091500,DANF,23159
20180715,23,20180715094500,DANF,23194
20180715,24,20180715101600,DANF,23269
20180715,25,20180715104600,DANF,23500
20180715,26,20180715111600,DANF,23169
20180715,27,20180715114600,DANF,22972
20180715,28,20180715121600,DANF,22684
20180715,29,20180715124600,DANF,22510
20180715,30,20180715131600,DANF,22400
20180715,31,20180715134600,DANF,22645
20180715,32,20180715141500,DANF,22943
20180715,33,20180715144500,DANF,23611
20180715,34,20180715151600,DANF,24585
20180715,35,20180715154500,DANF,25533
20180715,36,20180715161600,DANF,26197
20180715,37,20180715164500,DANF,27069
20180715,38,20180715171600,DANF,27839
20180715,39,20180715174500,DANF,28400
20180715,40,20180715181600,DANF,28382
20180715,41,20180715184500,DANF,28299
20180715,42,20180715191500,DANF,28000
20180715,43,20180715194600,DANF,28200
20180715,44,20180715201600,DANF,28094
20180715,45,20180715204600,DANF,27949
20180715,46,20180715211500,DANF,26826
20180715,47,20180715214600,DANF,25241
20180715,48,20180715221600,DANF,23800
20180716,1,20180715224500,DANF,22300
20180716,2,20180715231600,DANF,21675
20180716,3,20180715234500,DANF,21245
20180716,4,20180716001500,DANF,20900
20180716,5,20180716004500,DANF,20586
20180716,6,20180716011500,DANF,20400
20180716,7,20180716014500,DANF,20258
20180716,8,20180716021500,DANF,20297
20180716,9,20180716024500,DANF,20270
20180716,10,20180716031500,DANF,20100
20180716,11,20180716034600,DANF,20569
20180716,12,20180716041600,DANF,21536
20180716,13,20180716044500,DANF,23885
20180716,14,20180716051500,DANF,26310
20180716,15,20180716054600,DANF,28864
