Date,Period,dump_date,runtype,value
20170707,29,20170707124500,DANF,30043
20170707,30,20170707131500,DANF,29700
20170707,31,20170707134500,DANF,29772
20170707,32,20170707141500,DANF,29924
20170707,33,20170707144500,DANF,30437
20170707,34,20170707151500,DANF,31063
20170707,35,20170707154500,DANF,31538
20170707,36,20170707161500,DANF,31800
20170707,37,20170707164500,DANF,31668
20170707,38,20170707171500,DANF,31473
20170707,39,20170707174600,DANF,31305
20170707,40,20170707181500,DANF,31011
20170707,41,20170707184500,DANF,30634
20170707,42,20170707191500,DANF,30200
20170707,43,20170707194500,DANF,30000
20170707,44,20170707201500,DANF,29797
20170707,45,20170707204500,DANF,29522
20170707,46,20170707211500,DANF,28287
20170707,47,20170707214500,DANF,26668
20170707,48,20170707221500,DANF,25200
20170708,1,20170707224500,DANF,23900
20170708,2,20170707231500,DANF,22727
20170708,3,20170707234500,DANF,22107
20170708,4,20170708001500,DANF,21900
20170708,5,20170708004500,DANF,21240
20170708,6,20170708011500,DANF,20902
20170708,7,20170708014500,DANF,20512
20170708,8,20170708021500,DANF,20387
20170708,9,20170708024500,DANF,20230
20170708,10,20170708031500,DANF,19773
20170708,11,20170708034600,DANF,19706
20170708,12,20170708041600,DANF,19700
20170708,13,20170708044500,DANF,20536
20170708,14,20170708051500,DANF,21620
20170708,15,20170708054500,DANF,22881
20170708,16,20170708061500,DANF,23997
20170708,17,20170708064500,DANF,25455
20170708,18,20170708071500,DANF,26200
20170708,19,20170708071500,DANF,27232
20170708,20,20170708081500,DANF,27477
20170708,21,20170708084500,DANF,27600
20170708,22,20170708091500,DANF,27200
20170708,23,20170708094500,DANF,26966
20170708,24,20170708101500,DANF,26748
20170708,25,20170708104600,DANF,26243
20170708,26,20170708111500,DANF,24479
20170708,27,20170708114500,DANF,23969
20170708,28,20170708121600,DANF,23753
20170708,29,20170708124500,DANF,23463
20170708,30,20170708131500,DANF,23400
20170708,31,20170708134500,DANF,23590
20170708,32,20170708141500,DANF,23791
20170708,33,20170708144500,DANF,24456
20170708,34,20170708151500,DANF,25230
20170708,35,20170708154500,DANF,26281
20170708,36,20170708161500,DANF,26742
20170708,37,20170708164500,DANF,27336
20170708,38,20170708171500,DANF,27596
20170708,39,20170708174500,DANF,27800
20170708,40,20170708181500,DANF,27616
20170708,41,20170708184500,DANF,27391
20170708,42,20170708191500,DANF,27200
20170708,43,20170708194500,DANF,26979
20170708,44,20170708201500,DANF,27200
20170708,45,20170708204500,DANF,26929
20170708,46,20170708211500,DANF,26017
20170708,47,20170708214500,DANF,24718
20170708,48,20170708221500,DANF,23600
20170709,1,20170708224500,DANF,22500
20170709,2,20170708231500,DANF,21859
20170709,3,20170708234500,DANF,21497
20170709,4,20170709001500,DANF,20300
20170709,5,20170709004500,DANF,19785
20170709,6,20170709011500,DANF,19315
20170709,7,20170709014500,DANF,19019
20170709,8,20170709021500,DANF,18908
20170709,9,20170709024500,DANF,18776
20170709,10,20170709031500,DANF,18407
20170709,11,20170709034500,DANF,18207
20170709,12,20170709041500,DANF,18200
20170709,13,20170709044500,DANF,18764
20170709,14,20170709051500,DANF,18981
20170709,15,20170709054500,DANF,19573
20170709,16,20170709061500,DANF,20293
20170709,17,20170709064500,DANF,21560
20170709,18,20170709071500,DANF,22500
20170709,19,20170709071500,DANF,23934
20170709,20,20170709081500,DANF,24763
20170709,21,20170709084500,DANF,25600
20170709,22,20170709091500,DANF,25540
20170709,23,20170709094500,DANF,25409
20170709,24,20170709101500,DANF,25513
20170709,25,20170709104500,DANF,25600
20170709,26,20170709111500,DANF,25563
20170709,27,20170709114500,DANF,24332
20170709,28,20170709121500,DANF,24028
20170709,29,20170709124500,DANF,23700
20170709,30,20170709131500,DANF,23500
20170709,31,20170709134500,DANF,23629
20170709,32,20170709141500,DANF,23796
20170709,33,20170709144600,DANF,24266
20170709,34,20170709151500,DANF,24895
20170709,35,20170709154500,DANF,25603
20170709,36,20170709161600,DANF,26782
20170709,37,20170709164500,DANF,27142
20170709,38,20170709171500,DANF,27489
20170709,39,20170709174500,DANF,27807
20170709,40,20170709181500,DANF,28000
20170709,41,20170709184500,DANF,28700
20170709,42,20170709191500,DANF,28700
20170709,43,20170709194500,DANF,28582
20170709,44,20170709201500,DANF,28600
20170709,45,20170709204500,DANF,28245
20170709,46,20170709211500,DANF,26908
20170709,47,20170709214500,DANF,25132
20170709,48,20170709221500,DANF,23500
20170710,1,20170709224500,DANF,22300
20170710,2,20170709231500,DANF,21636
20170710,3,20170709234500,DANF,21189
20170710,4,20170710001500,DANF,20900
20170710,5,20170710004500,DANF,20329
20170710,6,20170710011500,DANF,19930
20170710,7,20170710014500,DANF,19844
20170710,8,20170710021500,DANF,19837
20170710,9,20170710024500,DANF,19753
20170710,10,20170710031500,DANF,19600
20170710,11,20170710034500,DANF,20084
20170710,12,20170710041500,DANF,21076
20170710,13,20170710044600,DANF,23698
20170710,14,20170710051500,DANF,26628
20170710,15,20170710054500,DANF,29470
20170710,16,20170710061500,DANF,31181
20170710,17,20170710064500,DANF,32000
20170710,18,20170710071500,DANF,31932
20170710,19,20170710071500,DANF,32763
20170710,20,20170710081500,DANF,32800
20170710,21,20170710084500,DANF,32474
20170710,22,20170710091500,DANF,32511
20170710,23,20170710094500,DANF,32487
20170710,24,20170710101500,DANF,32529
20170710,25,20170710104500,DANF,32600
20170710,26,20170710111600,DANF,31723
20170710,27,20170710114500,DANF,31263
20170710,28,20170710121500,DANF,30968
20170710,29,20170710124500,DANF,30870
20170710,30,20170710131500,DANF,30736
20170710,31,20170710134600,DANF,30500
20170710,32,20170710141500,DANF,30974
20170710,33,20170710144500,DANF,31730
20170710,34,20170710151500,DANF,32563
20170710,35,20170710154500,DANF,33114
20170710,36,20170710161500,DANF,33478
20170710,37,20170710164500,DANF,33706
20170710,38,20170710171500,DANF,33900
20170710,39,20170710174500,DANF,33610
20170710,40,20170710181600,DANF,33288
20170710,41,20170710184500,DANF,32699
20170710,42,20170710191500,DANF,31900
20170710,43,20170710194500,DANF,32000
20170710,44,20170710201500,DANF,31399
20170710,45,20170710204500,DANF,30647
20170710,46,20170710211600,DANF,28833
20170710,47,20170710214500,DANF,26829
20170710,48,20170710221500,DANF,24900
20170711,1,20170710224500,DANF,23400
20170711,2,20170710231500,DANF,22513
20170711,3,20170710234500,DANF,21823
20170711,4,20170711001500,DANF,21700
20170711,5,20170711004500,DANF,21440
20170711,6,20170711011500,DANF,21147
20170711,7,20170711014500,DANF,21038
20170711,8,20170711021500,DANF,21050
20170711,9,20170711024500,DANF,21187
20170711,10,20170711031500,DANF,21000
20170711,11,20170711034500,DANF,21314
20170711,12,20170711041500,DANF,22136
20170711,13,20170711044500,DANF,24392
20170711,14,20170711051500,DANF,27162
20170711,15,20170711054500,DANF,30319
20170711,16,20170711061500,DANF,31926
20170711,17,20170711064500,DANF,33000
20170711,18,20170711071500,DANF,32987
20170711,19,20170711071500,DANF,33751
20170711,20,20170711081500,DANF,34000
20170711,21,20170711084500,DANF,33989
20170711,22,20170711091500,DANF,34092
20170711,23,20170711094500,DANF,34302
20170711,24,20170711101500,DANF,34546
20170711,25,20170711104500,DANF,34900
20170711,26,20170711111500,DANF,34300
20170711,27,20170711114500,DANF,34200
20170711,28,20170711121500,DANF,34274
20170711,29,20170711124500,DANF,34218
20170711,30,20170711131600,DANF,34279
20170711,31,20170711134500,DANF,34212
20170711,32,20170711141500,DANF,34629
20170711,33,20170711144500,DANF,35331
20170711,34,20170711151500,DANF,35864
20170711,35,20170711154500,DANF,35800
20170711,36,20170711161500,DANF,35699
20170711,37,20170711164500,DANF,35580
20170711,38,20170711171500,DANF,35414
20170711,39,20170711174500,DANF,35035
20170711,40,20170711181500,DANF,34487
20170711,41,20170711184500,DANF,33914
20170711,42,20170711191500,DANF,33300
20170711,43,20170711194500,DANF,32500
20170711,44,20170711201500,DANF,31612
20170711,45,20170711204500,DANF,30253
20170711,46,20170711211500,DANF,28378
20170711,47,20170711214500,DANF,26347
20170711,48,20170711221600,DANF,24600
20170712,1,20170711224500,DANF,23100
20170712,2,20170711231500,DANF,22421
20170712,3,20170711234500,DANF,21717
20170712,4,20170712001500,DANF,21400
20170712,5,20170712004500,DANF,21091
20170712,6,20170712011500,DANF,20748
20170712,7,20170712014500,DANF,20540
20170712,8,20170712021500,DANF,20416
20170712,9,20170712024500,DANF,20411
20170712,10,20170712031500,DANF,20200
20170712,11,20170712034500,DANF,20521
20170712,12,20170712041500,DANF,21204
20170712,13,20170712044500,DANF,23711
20170712,14,20170712051500,DANF,25673
20170712,15,20170712054500,DANF,28637
20170712,16,20170712061500,DANF,30221
20170712,17,20170712064500,DANF,31400
20170712,18,20170712071500,DANF,31399
20170712,19,20170712071500,DANF,31100
20170712,20,20170712081500,DANF,30877
20170712,21,20170712084500,DANF,30465
20170712,22,20170712091500,DANF,30200
20170712,23,20170712094500,DANF,30127
20170712,24,20170712101500,DANF,30079
20170712,25,20170712104500,DANF,30104
20170712,26,20170712111500,DANF,29738
20170712,27,20170712114500,DANF,29360
20170712,28,20170712121600,DANF,29102
20170712,29,20170712124500,DANF,29045
20170712,30,20170712131500,DANF,29000
20170712,31,20170712134600,DANF,29239
20170712,32,20170712141500,DANF,29977
20170712,33,20170712144500,DANF,30693
20170712,34,20170712151500,DANF,31506
20170712,35,20170712154500,DANF,32037
20170712,36,20170712161500,DANF,32306
20170712,37,20170712164500,DANF,32382
20170712,38,20170712171500,DANF,32498
20170712,39,20170712174500,DANF,32500
20170712,40,20170712181500,DANF,32368
20170712,41,20170712184500,DANF,31970
20170712,42,20170712191500,DANF,31500
20170712,43,20170712194600,DANF,31400
20170712,44,20170712201500,DANF,31032
20170712,45,20170712204500,DANF,30437
20170712,46,20170712211500,DANF,28943
20170712,47,20170712214500,DANF,26875
20170712,48,20170712221600,DANF,25000
20170713,1,20170712224500,DANF,23700
20170713,2,20170712231500,DANF,22410
20170713,3,20170712234500,DANF,21842
20170713,4,20170712234500,DANF,21600
20170713,5,20170712234500,DANF,21139
20170713,6,20170712234500,DANF,20695
20170713,7,20170712234500,DANF,20567
20170713,8,20170712234500,DANF,20542
20170713,9,20170712234500,DANF,20488
20170713,10,20170712234500,DANF,20300
20170713,11,20170712234500,DANF,20542
20170713,12,20170712234500,DANF,21397
20170713,13,20170712234500,DANF,23881
20170713,14,20170712234500,DANF,26324
20170713,15,20170712234500,DANF,29042
20170713,16,20170712234500,DANF,30430
20170713,17,20170712234500,DANF,31163
20170713,18,20170712234500,DANF,31200
20170713,19,20170712234500,DANF,31000
20170713,20,20170712234500,DANF,30643
20170713,21,20170712234500,DANF,30351
20170713,22,20170712234500,DANF,30282
20170713,23,20170712234500,DANF,30300
20170713,24,20170713101500,DANF,30346
20170713,25,20170713104600,DANF,29237
20170713,26,20170713111500,DANF,29188
20170713,27,20170713114500,DANF,29039
20170713,28,20170713121600,DANF,29020
20170713,29,20170713124500,DANF,28972
20170713,30,20170713131500,DANF,28800
20170713,31,20170713134500,DANF,28814
20170713,32,20170713141500,DANF,29339
20170713,33,20170713144500,DANF,30292
20170713,34,20170713151500,DANF,31210
20170713,35,20170713154600,DANF,31680
20170713,36,20170713161500,DANF,31909
20170713,37,20170713164500,DANF,31637
20170713,38,20170713171500,DANF,31853
20170713,39,20170713174500,DANF,32000
20170713,40,20170713181500,DANF,31855
20170713,41,20170713184500,DANF,31653
20170713,42,20170713191500,DANF,31200
20170713,43,20170713194500,DANF,30700
20170713,44,20170713201500,DANF,30119
20170713,45,20170713204500,DANF,29283
20170713,46,20170713211500,DANF,27638
20170713,47,20170713214500,DANF,25602
20170713,48,20170713221500,DANF,23800
20170714,1,20170713224500,DANF,22800
20170714,2,20170713231500,DANF,21563
20170714,3,20170713234500,DANF,21133
20170714,4,20170714001500,DANF,20900
20170714,5,20170714004500,DANF,20486
20170714,6,20170714011500,DANF,20152
20170714,7,20170714014500,DANF,19814
20170714,8,20170714021500,DANF,19808
20170714,9,20170714024500,DANF,19765
20170714,10,20170714031500,DANF,19600
20170714,11,20170714034600,DANF,19818
20170714,12,20170714041500,DANF,20449
20170714,13,20170714044500,DANF,22566
20170714,14,20170714051600,DANF,24443
20170714,15,20170714054500,DANF,27308
20170714,16,20170714061500,DANF,29146
20170714,17,20170714064500,DANF,30164
20170714,18,20170714071500,DANF,30400
20170714,19,20170714071500,DANF,30500
20170714,20,20170714081500,DANF,30405
20170714,21,20170714084500,DANF,30205
20170714,22,20170714091500,DANF,30000
20170714,23,20170714094500,DANF,29652
20170714,24,20170714101500,DANF,29421
20170714,25,20170714104500,DANF,29054
20170714,26,20170714111500,DANF,28875
20170714,27,20170714114600,DANF,28422
20170714,28,20170714121600,DANF,27720
20170714,29,20170714124500,DANF,27756
20170714,30,20170714131500,DANF,27708
20170714,31,20170714134500,DANF,27413
20170714,32,20170714141500,DANF,27400
20170714,33,20170714144500,DANF,27861
20170714,34,20170714151500,DANF,28725
20170714,35,20170714154500,DANF,29321
20170714,36,20170714161500,DANF,29782
20170714,37,20170714164600,DANF,29894
20170714,38,20170714171500,DANF,29915
20170714,39,20170714174500,DANF,30200
20170714,40,20170714181500,DANF,30137
20170714,41,20170714184500,DANF,29762
20170714,42,20170714191500,DANF,29300
20170714,43,20170714194500,DANF,29000
20170714,44,20170714201500,DANF,28847
20170714,45,20170714204500,DANF,28539
20170714,46,20170714211500,DANF,27274
20170714,47,20170714214500,DANF,25379
20170714,48,20170714221500,DANF,23800
20170715,1,20170714224500,DANF,22700
20170715,2,20170714231500,DANF,21756
20170715,3,20170714234500,DANF,20994
20170715,4,20170715001500,DANF,20400
20170715,5,20170715004600,DANF,19837
20170715,6,20170715011500,DANF,19389
20170715,7,20170715014500,DANF,19174
20170715,8,20170715021500,DANF,19044
20170715,9,20170715024500,DANF,18979
20170715,10,20170715031500,DANF,18700
20170715,11,20170715034500,DANF,18709
20170715,12,20170715041500,DANF,18996
20170715,13,20170715044500,DANF,20121
20170715,14,20170715051500,DANF,21000
20170715,15,20170715054500,DANF,22340
20170715,16,20170715061500,DANF,23556
20170715,17,20170715064500,DANF,25123
20170715,18,20170715071500,DANF,26000
20170715,19,20170715071500,DANF,27226
20170715,20,20170715081500,DANF,27673
20170715,21,20170715084500,DANF,28000
20170715,22,20170715091500,DANF,27400
20170715,23,20170715094500,DANF,27140
20170715,24,20170715101500,DANF,26896
20170715,25,20170715104500,DANF,26484
20170715,26,20170715111500,DANF,25947
20170715,27,20170715114500,DANF,25251
20170715,28,20170715121600,DANF,24870
20170715,29,20170715124600,DANF,24415
20170715,30,20170715131500,DANF,24200
20170715,31,20170715134500,DANF,24305
20170715,32,20170715141500,DANF,24420
20170715,33,20170715144600,DANF,25008
20170715,34,20170715151500,DANF,25704
20170715,35,20170715154600,DANF,26674
20170715,36,20170715161600,DANF,27241
20170715,37,20170715164500,DANF,27673
20170715,38,20170715171500,DANF,27765
20170715,39,20170715174500,DANF,27800
20170715,40,20170715181500,DANF,27447
20170715,41,20170715184500,DANF,27056
20170715,42,20170715191500,DANF,26700
20170715,43,20170715194500,DANF,26483
20170715,44,20170715201600,DANF,26700
20170715,45,20170715204500,DANF,26270
20170715,46,20170715211500,DANF,25223
20170715,47,20170715214500,DANF,23915
20170715,48,20170715221500,DANF,22600
20170716,1,20170715224500,DANF,21200
20170716,2,20170715231500,DANF,20295
20170716,3,20170715234500,DANF,19472
20170716,4,20170716001500,DANF,19100
20170716,5,20170716004500,DANF,18672
20170716,6,20170716011500,DANF,18284
20170716,7,20170716014500,DANF,18059
20170716,8,20170716021500,DANF,18009
20170716,9,20170716024500,DANF,17937
20170716,10,20170716031500,DANF,17638
20170716,11,20170716034500,DANF,17500
20170716,12,20170716041600,DANF,17588
20170716,13,20170716044500,DANF,18042
20170716,14,20170716051500,DANF,18477
20170716,15,20170716054500,DANF,19243
