Belgium,Date,France,Ireland,Netherlands,Northern_Ireland,Period
,20181124,2000,0,1058,86,1
,20181124,2000,0,1058,144,2
,20181124,2000,34,1060,276,3
,20181124,2000,38,1058,234,4
,20181124,2000,0,1058,96,5
,20181124,2000,0,1058,-72,6
,20181124,2000,0,1058,-228,7
,20181124,2000,0,1058,-252,8
,20181124,2000,0,1002,-162,9
,20181124,2000,0,1000,-76,10
,20181124,2000,0,1000,-74,11
,20181124,1960,0,1000,-74,12
,20181124,702,64,1000,88,13
,20181124,698,4,852,152,14
,20181124,-200,0,0,162,15
,20181124,-202,56,0,120,16
,20181124,-368,208,0,256,17
,20181124,-366,184,0,298,18
,20181124,1280,38,-190,250,19
,20181124,1294,0,-196,188,20
,20181124,1698,0,152,64,21
,20181124,1702,0,164,48,22
,20181124,1672,0,552,-50,23
,20181124,1672,0,568,-98,24
,20181124,1720,0,988,-104,25
,20181124,1720,0,1000,-96,26
,20181124,2002,0,1000,-186,27
,20181124,2000,0,998,-170,28
,20181124,2000,0,686,-196,29
,20181124,1976,0,676,-224,30
,20181124,806,0,456,-142,31
,20181124,798,0,436,-150,32
,20181124,1966,0,102,-102,33
,20181124,2000,-12,102,-114,34
,20181124,2000,-128,750,-264,35
,20181124,2000,-132,828,-390,36
,20181124,2000,-14,806,-440,37
,20181124,2000,-12,802,-330,38
,20181124,2000,14,538,-180,39
,20181124,2000,0,532,-76,40
,20181124,2000,0,722,74,41
,20181124,2000,0,726,176,42
,20181124,2000,0,994,210,43
,20181124,2000,0,1000,206,44
,20181124,1998,0,1000,60,45
,20181124,1998,0,1000,26,46
,20181124,2000,0,1000,106,47
