Date,Period,dump_date,runtype,value
20170104,3,20170104004500,DANF,27891
20170104,4,20170104011500,DANF,26534
20170104,5,20170104014500,DANF,25965
20170104,6,20170104021600,DANF,25786
20170104,7,20170104024500,DANF,25357
20170104,8,20170104031500,DANF,24838
20170104,9,20170104034600,DANF,24600
20170104,10,20170104041500,DANF,24760
20170104,11,20170104044600,DANF,25423
20170104,12,20170104051600,DANF,26692
20170104,13,20170104054500,DANF,29894
20170104,14,20170104061600,DANF,33241
20170104,15,20170104064500,DANF,37333
20170104,16,20170104071500,DANF,39723
20170104,17,20170104074500,DANF,40800
20170104,18,20170104081500,DANF,40766
20170104,19,20170104081500,DANF,41409
20170104,20,20170104091500,DANF,41567
20170104,21,20170104094500,DANF,41600
20170104,22,20170104101500,DANF,41699
20170104,23,20170104104500,DANF,41946
20170104,24,20170104111500,DANF,41908
20170104,25,20170104114500,DANF,42000
20170104,26,20170104121500,DANF,41961
20170104,27,20170104124600,DANF,41900
20170104,28,20170104131600,DANF,41985
20170104,29,20170104134500,DANF,42267
20170104,30,20170104141500,DANF,42430
20170104,31,20170104144500,DANF,42889
20170104,32,20170104151500,DANF,44352
20170104,33,20170104154600,DANF,46592
20170104,34,20170104161600,DANF,48026
20170104,35,20170104164600,DANF,48200
20170104,36,20170104171500,DANF,48008
20170104,37,20170104174500,DANF,47767
20170104,38,20170104181500,DANF,47653
20170104,39,20170104184500,DANF,46917
20170104,40,20170104191500,DANF,45441
20170104,41,20170104194600,DANF,43877
20170104,42,20170104201500,DANF,42000
20170104,43,20170104204500,DANF,40173
20170104,44,20170104211500,DANF,38058
20170104,45,20170104214600,DANF,35977
20170104,46,20170104221500,DANF,33988
20170104,47,20170104224600,DANF,31606
20170104,48,20170104231500,DANF,30200
20170105,1,20170104234500,DANF,29800
20170105,2,20170105001500,DANF,30000
20170105,3,20170105004500,DANF,30159
20170105,4,20170105011500,DANF,29370
20170105,5,20170105014500,DANF,28723
20170105,6,20170105021500,DANF,28541
20170105,7,20170105024500,DANF,28384
20170105,8,20170105031500,DANF,27823
20170105,9,20170105034500,DANF,27679
20170105,10,20170105041500,DANF,27600
20170105,11,20170105044600,DANF,27937
20170105,12,20170105051500,DANF,29061
20170105,13,20170105054500,DANF,32460
20170105,14,20170105061500,DANF,36089
20170105,15,20170105064500,DANF,40333
20170105,16,20170105071500,DANF,42762
20170105,17,20170105074500,DANF,43800
20170105,18,20170105081500,DANF,43655
20170105,19,20170105081500,DANF,44231
20170105,20,20170105091500,DANF,44546
20170105,21,20170105094500,DANF,44700
20170105,22,20170105101500,DANF,43978
20170105,23,20170105104500,DANF,43767
20170105,24,20170105111500,DANF,43739
20170105,25,20170105114600,DANF,43900
20170105,26,20170105121500,DANF,43852
20170105,27,20170105124600,DANF,43506
20170105,28,20170105131600,DANF,43257
20170105,29,20170105134600,DANF,43293
20170105,30,20170105141500,DANF,43295
20170105,31,20170105144600,DANF,43200
20170105,32,20170105151500,DANF,44105
20170105,33,20170105154500,DANF,45979
20170105,34,20170105161600,DANF,48386
20170105,35,20170105164500,DANF,48901
20170105,36,20170105171600,DANF,48900
20170105,37,20170105174500,DANF,48875
20170105,38,20170105181500,DANF,48494
20170105,39,20170105184500,DANF,47473
20170105,40,20170105191600,DANF,46225
20170105,41,20170105194600,DANF,45453
20170105,42,20170105201600,DANF,43000
20170105,43,20170105204500,DANF,41253
20170105,44,20170105211500,DANF,38975
20170105,45,20170105214500,DANF,36454
20170105,46,20170105221600,DANF,34476
20170105,47,20170105224600,DANF,32283
20170105,48,20170105231500,DANF,31100
20170106,1,20170105234500,DANF,29800
20170106,2,20170106001500,DANF,29600
20170106,3,20170106004500,DANF,30014
20170106,4,20170106011600,DANF,29287
20170106,5,20170106014500,DANF,28860
20170106,6,20170106021500,DANF,29111
20170106,7,20170106024500,DANF,28976
20170106,8,20170106031500,DANF,28584
20170106,9,20170106034500,DANF,28315
20170106,10,20170106041500,DANF,28300
20170106,11,20170106044500,DANF,28756
20170106,12,20170106051500,DANF,29714
20170106,13,20170106054500,DANF,32644
20170106,14,20170106061500,DANF,35808
20170106,15,20170106064500,DANF,39936
20170106,16,20170106071500,DANF,42011
20170106,17,20170106074500,DANF,42463
20170106,18,20170106081600,DANF,42800
20170106,19,20170106081600,DANF,43935
20170106,20,20170106091500,DANF,44151
20170106,21,20170106094500,DANF,44300
20170106,22,20170106101500,DANF,44800
20170106,23,20170106104500,DANF,44651
20170106,24,20170106111500,DANF,44384
20170106,25,20170106114500,DANF,44573
20170106,26,20170106121600,DANF,44101
20170106,27,20170106124500,DANF,44099
20170106,28,20170106131600,DANF,44365
20170106,29,20170106134600,DANF,44358
20170106,30,20170106141600,DANF,44152
20170106,31,20170106144500,DANF,44000
20170106,32,20170106151500,DANF,44757
20170106,33,20170106154600,DANF,46192
20170106,34,20170106161600,DANF,47914
20170106,35,20170106164500,DANF,48200
20170106,36,20170106171500,DANF,47812
20170106,37,20170106174600,DANF,47642
20170106,38,20170106181600,DANF,47154
20170106,39,20170106184500,DANF,45958
20170106,40,20170106191500,DANF,44437
20170106,41,20170106194600,DANF,42870
20170106,42,20170106201500,DANF,41000
20170106,43,20170106204500,DANF,39283
20170106,44,20170106211500,DANF,37162
20170106,45,20170106214500,DANF,35326
20170106,46,20170106221600,DANF,33692
20170106,47,20170106224600,DANF,31792
20170106,48,20170106231600,DANF,30500
20170107,1,20170106234500,DANF,29900
20170107,2,20170107001500,DANF,30100
20170107,3,20170107004500,DANF,29565
20170107,4,20170107011600,DANF,28650
20170107,5,20170107014500,DANF,27990
20170107,6,20170107021500,DANF,27630
20170107,7,20170107024500,DANF,27011
20170107,8,20170107031500,DANF,26391
20170107,9,20170107034500,DANF,25938
20170107,10,20170107041500,DANF,25700
20170107,11,20170107044600,DANF,25702
20170107,12,20170107051500,DANF,26003
20170107,13,20170107054500,DANF,27333
20170107,14,20170107061500,DANF,28555
20170107,15,20170107064500,DANF,30230
20170107,16,20170107071500,DANF,31556
20170107,17,20170107074500,DANF,33546
20170107,18,20170107081500,DANF,35600
20170107,19,20170107081500,DANF,36959
20170107,20,20170107091500,DANF,38073
20170107,21,20170107094600,DANF,38700
20170107,22,20170107101500,DANF,38987
20170107,23,20170107104500,DANF,39064
20170107,24,20170107111500,DANF,39105
20170107,25,20170107114500,DANF,39137
20170107,26,20170107121500,DANF,39500
20170107,27,20170107124500,DANF,39070
20170107,28,20170107131600,DANF,38766
20170107,29,20170107134500,DANF,38476
20170107,30,20170107141500,DANF,38100
20170107,31,20170107144500,DANF,38496
20170107,32,20170107151500,DANF,39213
20170107,33,20170107154500,DANF,41211
20170107,34,20170107161500,DANF,43309
20170107,35,20170107164500,DANF,44379
20170107,36,20170107171500,DANF,43572
20170107,37,20170107174600,DANF,43063
20170107,38,20170107181600,DANF,42171
20170107,39,20170107184500,DANF,41027
20170107,40,20170107191600,DANF,39698
20170107,41,20170107194600,DANF,38426
20170107,42,20170107201500,DANF,37000
20170107,43,20170107204600,DANF,35864
20170107,44,20170107211500,DANF,34163
20170107,45,20170107214500,DANF,32686
20170107,46,20170107221500,DANF,31386
20170107,47,20170107224500,DANF,29746
20170107,48,20170107231500,DANF,28600
20170108,1,20170107234600,DANF,28500
20170108,2,20170108001500,DANF,28600
20170108,3,20170108004500,DANF,28192
20170108,4,20170108011500,DANF,27254
20170108,5,20170108014600,DANF,26439
20170108,6,20170108021500,DANF,25976
20170108,7,20170108024500,DANF,25318
20170108,8,20170108031500,DANF,24611
20170108,9,20170108034500,DANF,24228
20170108,10,20170108041500,DANF,24000
20170108,11,20170108044600,DANF,24011
20170108,12,20170108051600,DANF,24191
20170108,13,20170108054500,DANF,24973
20170108,14,20170108061500,DANF,25760
20170108,15,20170108064500,DANF,26828
20170108,16,20170108071500,DANF,27511
20170108,17,20170108074500,DANF,28780
20170108,18,20170108081500,DANF,30400
20170108,19,20170108081500,DANF,32459
20170108,20,20170108091500,DANF,33981
20170108,21,20170108094500,DANF,35400
20170108,22,20170108101500,DANF,36022
20170108,23,20170108104500,DANF,36455
20170108,24,20170108111500,DANF,36886
20170108,25,20170108114500,DANF,37176
20170108,26,20170108121600,DANF,37100
20170108,27,20170108124500,DANF,37814
20170108,28,20170108131500,DANF,37700
20170108,29,20170108134600,DANF,37703
20170108,30,20170108141500,DANF,37752
20170108,31,20170108144500,DANF,38336
20170108,32,20170108151600,DANF,39325
20170108,33,20170108154600,DANF,41126
